port_id,vsl_id,time_stamp,lat,lon,cog,heading
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 17:30:00,31.9629225,124.3824383,240.9,238.5
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 17:40:00,31.95013167,124.3549517,241.0,239.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 17:50:00,31.93006167,124.3110317,243.8,238.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 18:00:00,31.914785,124.2774367,241.4,239.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 18:10:00,31.90191333,124.24853,242.9,238.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 18:20:00,31.894755,124.2320767,244.4,239.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 18:30:00,31.88409083,124.2074092,242.45,239.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 18:40:00,31.87342667,124.1827417,240.5,239.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 18:50:00,31.86151,124.1550978,241.6333333,239.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 19:00:00,31.84959334,124.1274539,242.7666667,239.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 19:10:00,31.83767667,124.09981,243.9,239.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 19:20:00,31.81958,124.0567183,244.8,239.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 19:30:00,31.8098875,124.0355158,241.85,236.5
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 19:40:00,31.800195,124.0143133,238.9,234.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 19:50:00,31.776405,123.96387,241.1,235.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 20:00:00,31.76635917,123.9425067,240.9,235.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 20:10:00,31.75631333,123.9211433,240.7,235.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 20:20:00,31.73647,123.8786583,237.6,235.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 20:30:00,31.72670916,123.8581683,238.4,234.5
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 20:40:00,31.71694833,123.8376783,239.2,234.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 20:50:00,31.696805,123.79579,241.5,235.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 21:00:00,31.68349889,123.768455,241.7,234.6666667
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 21:10:00,31.67019278,123.74112,241.9,234.3333333
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 21:20:00,31.65688667,123.713785,242.1,234.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 21:30:00,31.64408,123.68923,239.6,232.5
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 21:40:00,31.63127333,123.664675,237.1,231.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 21:50:00,31.61761333,123.6402017,235.9,228.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 22:00:00,31.60992667,123.626865,235.8,228.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 22:10:00,31.59519167,123.6036317,229.6,226.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 22:20:00,31.56750167,123.5659183,228.7,222.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 22:30:00,31.55778667,123.5533217,226.0,222.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 22:40:00,31.533685,123.5257483,226.2,218.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 22:50:00,31.51451,123.5032567,224.0,221.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 23:00:00,31.50635333,123.493705,223.5,220.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 23:10:00,31.48647333,123.4704633,221.6,220.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 23:20:00,31.46740222,123.4488,222.8,220.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 23:30:00,31.44833111,123.4271367,224.0,220.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 23:40:00,31.42926,123.4054733,225.2,220.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-25 23:50:00,31.41287084,123.38692,224.2,220.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 00:00:00,31.39648167,123.3683667,223.2,220.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 00:10:00,31.37074833,123.3397767,221.8,220.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 00:20:00,31.35430416,123.3284067,223.1,221.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 00:30:00,31.33786,123.3170367,224.4,222.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 00:40:00,31.30972167,123.2694133,216.8,216.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 00:50:00,31.2844675,123.245685,217.85,217.5
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 01:00:00,31.25921333,123.2219567,218.9,219.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 01:10:00,31.25637,123.2192433,218.6,219.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 01:20:00,31.22731583,123.1903083,218.9,220.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 01:30:00,31.19826167,123.1613733,219.2,221.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 01:40:00,31.16443333,123.1203633,238.4,243.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 01:50:00,31.15082167,123.08781,248.0,251.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 02:00:00,31.14235,123.0626683,249.1,250.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 02:10:00,31.13380167,123.0377258,250.6,252.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 02:20:00,31.12525333,123.0127833,252.1,254.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 02:30:00,31.11548,122.9648933,262.0,266.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 02:40:00,31.114115,122.90889,269.9,273.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 02:50:00,31.11409167,122.8943167,270.6,272.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 03:00:00,31.11237833,122.8471183,267.4,271.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 03:10:00,31.11072167,122.80967,270.1,273.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 03:20:00,31.11091083,122.7769433,270.9,275.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 03:30:00,31.1111,122.7442167,271.7,277.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 03:40:00,31.11235667,122.6926083,271.1,276.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 03:50:00,31.11263333,122.67091,270.3,276.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 04:00:00,31.113185,122.636585,274.35,281.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 04:10:00,31.11373667,122.60226,278.4,286.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 04:20:00,31.11864333,122.536215,268.5,276.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 04:30:00,31.11633333,122.4849317,269.4,274.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 04:40:00,31.11027833,122.44897,263.85,270.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 04:50:00,31.10422333,122.4130083,258.3,266.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 05:00:00,31.10242333,122.36632,266.1,272.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 05:10:00,31.1013,122.3260233,278.9,290.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 05:20:00,31.10763667,122.3024467,285.7,291.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 05:30:00,31.12394167,122.27291,308.7,310.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 05:40:00,31.152705,122.22282,303.8,305.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 05:50:00,31.16672167,122.199315,305.1,306.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 06:00:00,31.17933333,122.17877,303.8,306.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 06:10:00,31.18834667,122.16384,305.6,307.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 06:20:00,31.205925,122.1365483,304.8,304.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 06:30:00,31.22384667,122.1079733,306.0,304.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 06:40:00,31.23426,122.0847367,295.7,292.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 06:50:00,31.23881,122.0667533,285.5,285.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 07:00:00,31.24301667,122.0419033,260.6,260.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 07:10:00,31.24479833,122.0128183,280.4,279.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 07:20:00,31.249445,121.9862567,280.5,280.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 07:30:00,31.254375,121.9551367,280.8,280.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 07:40:00,31.25979333,121.92378,280.6,280.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 07:50:00,31.26507333,121.89226,280.2,280.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 08:00:00,31.27017333,121.8622483,289.9,289.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 08:10:00,31.280155,121.8333117,292.8,295.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 08:20:00,31.29057833,121.80642,293.5,293.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 08:30:00,31.30148167,121.7761233,292.1,292.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 08:40:00,31.31135667,121.7486467,293.4,295.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 08:50:00,31.32068333,121.723955,295.2,295.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 09:00:00,31.33323167,121.6952417,298.6,300.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 09:10:00,31.348475,121.6639517,301.2,293.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 09:20:00,31.34377167,121.6575683,168.7,134.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 09:30:00,31.34379833,121.6551783,279.4,127.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 09:40:00,31.34356667,121.6534383,177.4,78.0
CNSHA,d4ec2f91-a7ab-3741-90d5-0cff1a3df776,2024-10-26 09:50:00,31.343295,121.6527467,144.8,134.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 19:40:00,35.060115,129.1268967,135.8,129.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 19:50:00,35.04115167,129.1572267,126.8,125.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 20:00:00,35.02321667,129.1916433,120.6,119.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 20:10:00,34.99945833,129.2286067,135.7,134.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 20:20:00,34.97486167,129.2600683,128.6,126.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 20:30:00,34.954905,129.29625,117.2,119.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 20:40:00,34.93737167,129.336375,116.2,120.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 20:50:00,34.91978167,129.3734067,122.4,122.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 21:00:00,34.902615,129.4065317,123.6,125.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 21:10:00,34.88200167,129.441115,126.4,125.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 21:20:00,34.86214167,129.4709917,141.2,140.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 21:30:00,34.83483167,129.497245,142.6,140.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 21:40:00,34.80686167,129.52461,141.4,140.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 21:50:00,34.78011667,129.5516783,138.1,140.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 22:00:00,34.75264167,129.5797683,138.2,141.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 22:10:00,34.72762667,129.606165,143.0,149.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 22:20:00,34.69664167,129.629215,150.0,150.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 22:30:00,34.66335833,129.65368,148.5,148.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 22:40:00,34.63501,129.67457,148.8,149.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 22:50:00,34.599805,129.6995533,149.6,150.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 23:00:00,34.571575,129.7193467,149.2,149.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 23:10:00,34.53952167,129.7428917,147.6,145.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 23:20:00,34.49220333,129.7753533,152.9,154.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 23:30:00,34.47546833,129.78532,153.0,154.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 23:40:00,34.42353833,129.8156867,154.6,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-11 23:50:00,34.40979667,129.8238733,152.2,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 00:00:00,34.37743667,129.8438817,152.0,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 00:10:00,34.32069,129.87962,151.0,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 00:20:00,34.314315,129.8835867,152.4,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 00:30:00,34.28532167,129.9021933,152.4,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 00:40:00,34.25164667,129.9235183,153.1,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 00:50:00,34.21489,129.9469667,151.9,154.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 01:00:00,34.169165,129.9747767,152.8,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 01:10:00,34.152705,129.9846883,154.3,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 01:20:00,34.10321167,130.0145933,153.4,156.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 01:30:00,34.08318,130.0258933,154.7,156.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 01:40:00,34.03866833,130.0508,154.2,157.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 01:50:00,34.00618833,130.068915,154.1,157.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 02:00:00,33.97154833,130.0874033,157.1,157.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 02:10:00,33.95294,130.0992333,145.8,147.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 02:20:00,33.91795,130.1257483,149.0,149.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 02:30:00,33.87786,130.152685,152.5,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 02:40:00,33.862495,130.16202,151.4,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 02:50:00,33.82643833,130.1838733,153.8,154.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 03:00:00,33.79309333,130.2039233,153.1,155.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 03:10:00,33.74324,130.2294417,161.1,161.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 03:20:00,33.72726833,130.2362233,159.5,162.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 03:30:00,33.68605,130.2532883,162.0,161.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 03:40:00,33.66338666,130.2898325,136.45,136.0
JPHKT,257f9e00-67b9-3a9a-b420-ec1ca4ac4cb0,2024-12-12 03:50:00,33.64072333,130.3263767,110.9,111.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 14:10:00,35.052696,129.104963,161.61,151.6
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 14:20:00,34.9182,129.2011833,197.0,200.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 14:30:00,34.87133333,129.1754,205.0,205.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 14:40:00,34.85176667,129.1641167,205.0,205.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 14:50:00,34.81475,129.1420167,216.0,216.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 15:00:00,34.78435,129.0836,249.0,245.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 15:10:00,34.76246667,129.0441333,221.0,220.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 15:20:00,34.74208333,129.0250167,212.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 15:30:00,34.68751667,129.0046667,196.0,195.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 15:40:00,34.64581667,128.98945,196.0,196.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 15:50:00,34.60818333,128.9723833,201.0,201.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:00:00,34.57959167,128.9521667,206.5,205.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:10:00,34.551,128.93195,212.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:20:00,34.51205,128.9010167,213.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:30:00,34.47893333,128.8775667,209.0,208.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:40:00,34.41605,128.8334333,213.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:50:00,34.39436667,128.8154333,214.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:00:00,34.36168333,128.787875,213.0,211.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:10:00,34.329,128.7603167,212.0,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:20:00,34.2943,128.7298,217.0,217.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:30:00,34.2596,128.6992833,222.0,224.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:40:00,34.20851667,128.6458167,215.0,216.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:50:00,34.17163333,128.6146167,215.0,216.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:00:00,34.13755625,128.5831813,215.0,215.75
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:10:00,34.10347917,128.5517458,215.0,215.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:20:00,34.06940208,128.5203104,215.0,215.25
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:30:00,34.035325,128.488875,215.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:40:00,34.00124792,128.4574396,215.0,214.75
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:50:00,33.96717083,128.4260042,215.0,214.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:00:00,33.93309375,128.3945687,215.0,214.25
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:10:00,33.89901667,128.3631333,215.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:20:00,33.86254167,128.3320417,214.5,213.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:30:00,33.82606667,128.30095,214.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:40:00,33.77035,128.25335,215.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:50:00,33.74265834,128.2298917,214.5,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:00:00,33.71496667,128.2064333,214.0,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:10:00,33.6682,128.1681833,214.0,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:20:00,33.635225,128.1407167,215.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:30:00,33.60225,128.11325,216.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:40:00,33.56569167,128.0779667,217.5,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:50:00,33.52913333,128.0426833,219.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:00:00,33.49448333,128.0088167,215.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:10:00,33.45661111,127.9809611,213.6666667,210.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:20:00,33.41873889,127.9531056,212.3333333,208.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:30:00,33.38086667,127.92525,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:40:00,33.32213333,127.8843,212.0,208.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:50:00,33.29836667,127.8665167,211.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:00:00,33.24506667,127.8282,210.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:10:00,33.21404167,127.8058583,210.5,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:20:00,33.18301667,127.7835167,211.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:30:00,33.14885,127.7590333,210.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:40:00,33.08953333,127.7166833,211.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:50:00,33.06335,127.69795,210.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:00:00,33.03371667,127.6760167,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:10:00,32.99560556,127.6480333,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:20:00,32.95749444,127.62005,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:30:00,32.91938333,127.5920667,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:40:00,32.85875,127.5481,212.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:50:00,32.83146667,127.52815,211.0,207.0
