port_id,vsl_id,time_stamp,time_point,lat,lon,cog,heading
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 04:40:00,7.0,33.35176833,127.7320917,216.7,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 04:50:00,7.17,33.338005,127.7187167,221.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:00:00,7.33,33.29560167,127.6780133,218.4,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:10:00,7.5,33.24685917,127.6324375,218.65,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:20:00,7.67,33.19811667,127.5868617,218.9,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:30:00,7.83,33.16833333,127.5592233,217.6,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:40:00,8.0,33.12534,127.519305,217.6,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 05:50:00,8.17,33.11166833,127.506785,217.9,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:00:00,8.33,33.06869833,127.4673717,218.9,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:10:00,8.5,33.011915,127.41598,217.5,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:20:00,8.67,32.9762925,127.3839833,216.1,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:30:00,8.83,32.94067,127.3519867,214.7,216.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:40:00,9.0,32.89865,127.314405,218.4,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 06:50:00,9.17,32.88404167,127.3013267,217.0,216.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:00:00,9.33,32.843245,127.262105,220.6,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:10:00,9.5,32.7879,127.2086583,219.2,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:20:00,9.67,32.75274333,127.1733992,220.5,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:30:00,9.83,32.71758667,127.13814,221.8,222.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:40:00,10.0,32.68049667,127.096785,226.1,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 07:50:00,10.17,32.65713833,127.0675683,225.45,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:00:00,10.33,32.63378,127.0383517,224.8,225.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:10:00,10.5,32.57266667,126.97309,225.1,226.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:20:00,10.67,32.56002167,126.957055,228.1,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:30:00,10.83,32.50461667,126.9042717,216.9,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:40:00,11.0,32.46750167,126.8715333,217.7,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 08:50:00,11.17,32.44344417,126.8501025,217.7,218.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:00:00,11.33,32.41938667,126.8286717,217.7,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:10:00,11.5,32.3762875,126.7900858,217.25,217.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:20:00,11.67,32.33318833,126.7515,216.8,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:30:00,11.83,32.2849875,126.7077658,216.45,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:40:00,12.0,32.23678667,126.6640317,216.1,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 09:50:00,12.17,32.21639833,126.64533,218.2,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:00:00,12.33,32.178805,126.6108567,218.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:10:00,12.5,32.14543,126.580165,218.7,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:20:00,12.67,32.112055,126.5494733,219.1,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:30:00,12.83,32.05576167,126.4982583,217.4,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:40:00,13.0,32.02679167,126.47189,216.7,217.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 10:50:00,13.17,31.99782167,126.4455217,216.0,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:00:00,13.33,31.96395584,126.41458,217.9,217.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:10:00,13.5,31.93009,126.3836383,219.8,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:20:00,13.67,31.88357,126.3395267,217.7,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:30:00,13.83,31.83233833,126.278755,226.4,226.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:40:00,14.0,31.79304833,126.2391708,222.05,221.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 11:50:00,14.17,31.75375833,126.1995867,217.7,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:00:00,14.33,31.72817,126.175855,218.0,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:10:00,14.5,31.69702,126.1437275,222.05,222.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:20:00,14.67,31.66587,126.1116,226.1,226.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:30:00,14.83,31.61889667,126.0653933,217.0,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:40:00,15.0,31.585505,126.034965,217.8,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 12:50:00,15.17,31.56181833,126.01281,219.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:00:00,15.33,31.52898833,125.9818117,218.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:10:00,15.5,31.4893075,125.9432117,220.1,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:20:00,15.67,31.44962667,125.9046117,221.9,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:30:00,15.83,31.38202667,125.8549267,208.8,208.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:40:00,16.0,31.352365,125.836935,211.7,208.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 13:50:00,16.17,31.31140833,125.7982983,229.2,227.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:00:00,16.33,31.29831667,125.7820833,226.5,224.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:10:00,16.5,31.26080833,125.7525233,207.2,208.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:20:00,16.67,31.20702333,125.71416,207.7,208.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:30:00,16.83,31.178415,125.69439,213.0,211.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:40:00,17.0,31.120165,125.66554,211.9,209.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 14:50:00,17.17,31.09033084,125.6415475,214.2,212.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:00:00,17.33,31.06049667,125.617555,216.5,215.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:10:00,17.5,31.01514833,125.584195,213.75,213.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:20:00,17.67,30.9698,125.550835,211.0,211.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:30:00,17.83,30.93716333,125.52671,215.5,213.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:40:00,18.0,30.89607167,125.4952408,213.3,214.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 15:50:00,18.17,30.85498,125.4637717,211.1,216.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:00:00,18.33,30.79932333,125.4040817,226.4,227.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:10:00,18.5,30.77314833,125.3734633,222.0,223.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:20:00,18.67,30.749815,125.3464183,225.3,227.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:30:00,18.83,30.70489333,125.29375,217.7,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:40:00,19.0,30.67388333,125.2586867,225.8,227.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 16:50:00,19.17,30.63577167,125.2197342,222.45,224.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:00:00,19.33,30.59766,125.1807817,219.1,222.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:10:00,19.5,30.56778,125.1526167,217.2,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:20:00,19.67,30.54344667,125.130385,216.9,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:30:00,19.83,30.51228167,125.10282,217.4,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:40:00,20.0,30.4760675,125.0704625,214.5,218.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 17:50:00,20.17,30.43985333,125.038105,211.6,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 18:00:00,20.33,30.37261667,124.9854833,216.2,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 18:10:00,20.5,30.34048333,124.96044,219.8,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-19 18:20:00,20.67,30.32335667,124.9449833,217.4,222.0
